id,date,item_name,items_viewed,items_added_to_cart,items_purchased,item_revenue,created_at
2376,2025-11-11,Amostra Comida de Dragão,0,0,8,0.08,2026-03-13 11:33:18.254855+00
2377,2025-11-11,Comida de Dragão - Original®,0,0,3,116.70,2026-03-13 11:33:18.254855+00
2378,2025-11-11,Mordida de Dragão - Spirulina,0,0,1,38.90,2026-03-13 11:33:18.254855+00
2379,2025-11-11,Suplemento Concentrado,0,0,1,110.00,2026-03-13 11:33:18.254855+00
2294,2025-11-11,Suplemento para Gatos - 180g / Compra Única,124,0,0,0.00,2026-03-13 11:33:18.254855+00
2301,2025-11-11,Comida de Dragão - Original® - 90g / Compra única,64,14,0,0.00,2026-03-13 11:33:18.254855+00
2287,2025-11-12,Amostra Comida de Dragão - 50g / Compra única,188,288,0,0.00,2026-03-13 11:33:18.254855+00
2312,2025-11-12,Kit Completo Comida de Dragão (3X) - 180g / Compra única,20,9,0,0.00,2026-03-13 11:33:18.254855+00
2313,2025-11-12,Suplemento Concentrado - 200g / Compra única,20,3,0,0.00,2026-03-13 11:33:18.254855+00
2318,2025-11-12,Mordida de Dragão - Legumes - 180g / Compra única,17,5,0,0.00,2026-03-13 11:33:18.254855+00
2323,2025-11-12,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,15,11,0,0.00,2026-03-13 11:33:18.254855+00
2326,2025-11-12,Mordida de Dragão - Spirulina - 180g / Compra única,14,6,0,0.00,2026-03-13 11:33:18.254855+00
2336,2025-11-12,Kit Mordida de Dragão,10,5,3,186.00,2026-03-13 11:33:18.254855+00
2347,2025-11-12,Suplemento Integral - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:18.254855+00
2380,2025-11-12,Amostra Comida de Dragão,0,0,16,0.16,2026-03-13 11:33:18.254855+00
2381,2025-11-12,Comida de Dragão - Original®,0,0,11,427.90,2026-03-13 11:33:18.254855+00
2382,2025-11-12,Kit Comida de Dragão - Original® (3X),0,0,5,499.50,2026-03-13 11:33:18.254855+00
2383,2025-11-12,Kit Completo Comida de Dragão (3X),0,0,3,299.70,2026-03-13 11:33:18.254855+00
2387,2025-11-12,Suplemento Integral,0,0,1,110.00,2026-03-13 11:33:18.254855+00
2388,2025-11-12,Suplemento para Gatos,0,0,1,110.00,2026-03-13 11:33:18.254855+00
2384,2025-11-12,Mordida de Dragão - Legumes,0,0,1,38.90,2026-03-13 11:33:18.254855+00
2385,2025-11-12,Mordida de Dragão - Spirulina,0,0,4,155.60,2026-03-13 11:33:18.254855+00
2386,2025-11-12,Suplemento Concentrado,0,0,2,220.00,2026-03-13 11:33:18.254855+00
2292,2025-11-12,Suplemento para Gatos - 180g / Compra Única,155,6,0,0.00,2026-03-13 11:33:18.254855+00
2298,2025-11-12,Comida de Dragão - Original® - 90g / Compra única,80,43,0,0.00,2026-03-13 11:33:18.254855+00
2400,2025-11-13,Suplemento para Gatos - 180g / Compra Única,111,3,0,0.00,2026-03-13 11:33:19.276269+00
2401,2025-11-13,Amostra Comida de Dragão - 50g / Compra única,98,96,0,0.00,2026-03-13 11:33:19.276269+00
2434,2025-11-13,Suplemento Concentrado - 200g / Compra única,9,2,0,0.00,2026-03-13 11:33:19.276269+00
2437,2025-11-13,Mordida de Dragão - Legumes - 180g / Compra única,8,0,0,0.00,2026-03-13 11:33:19.276269+00
2439,2025-11-13,Kit Mordida de Dragão,7,1,0,0.00,2026-03-13 11:33:19.276269+00
2440,2025-11-13,Suplemento Integral - 180g / Compra única,7,3,0,0.00,2026-03-13 11:33:19.276269+00
2446,2025-11-13,Kit Completo Comida de Dragão (3X) - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:19.276269+00
2447,2025-11-13,Mordida de Dragão - Spirulina - 180g / Compra única,6,2,0,0.00,2026-03-13 11:33:19.276269+00
2449,2025-11-13,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,2,0,0.00,2026-03-13 11:33:19.276269+00
2460,2025-11-13,Amostra Comida de Dragão,0,0,3,0.03,2026-03-13 11:33:19.276269+00
2461,2025-11-13,Comida de Dragão - Original®,0,0,7,272.30,2026-03-13 11:33:19.276269+00
2406,2025-11-13,Comida de Dragão - Original® - 90g / Compra única,46,28,0,0.00,2026-03-13 11:33:19.276269+00
2397,2025-11-14,Amostra Comida de Dragão - 50g / Compra única,119,142,0,0.00,2026-03-13 11:33:19.276269+00
2399,2025-11-14,Suplemento para Gatos - 180g / Compra Única,113,0,0,0.00,2026-03-13 11:33:19.276269+00
2441,2025-11-14,Suplemento Concentrado - 200g / Compra única,7,0,0,0.00,2026-03-13 11:33:19.276269+00
2450,2025-11-14,Kit Completo Comida de Dragão (3X) - 180g / Compra única,5,3,0,0.00,2026-03-13 11:33:19.276269+00
2451,2025-11-14,Suplemento Integral - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:19.276269+00
2455,2025-11-14,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,3,0,0,0.00,2026-03-13 11:33:19.276269+00
2456,2025-11-14,Kit Mordida de Dragão,3,2,0,0.00,2026-03-13 11:33:19.276269+00
2462,2025-11-14,Amostra Comida de Dragão,0,0,8,0.08,2026-03-13 11:33:19.276269+00
2463,2025-11-14,Kit Comida de Dragão - Original® (3X),0,0,1,99.90,2026-03-13 11:33:19.276269+00
2409,2025-11-14,Comida de Dragão - Original® - 90g / Compra única,36,4,0,0.00,2026-03-13 11:33:19.276269+00
2424,2025-11-14,Mordida de Dragão - Legumes - 180g / Compra única,11,0,0,0.00,2026-03-13 11:33:19.276269+00
2428,2025-11-14,Mordida de Dragão - Spirulina - 180g / Compra única,10,2,0,0.00,2026-03-13 11:33:19.276269+00
2391,2025-11-15,Amostra Comida de Dragão - 50g / Compra única,169,184,0,0.00,2026-03-13 11:33:19.276269+00
2395,2025-11-15,Suplemento para Gatos - 180g / Compra Única,134,1,0,0.00,2026-03-13 11:33:19.276269+00
2405,2025-11-15,Comida de Dragão - Original® - 90g / Compra única,49,6,0,0.00,2026-03-13 11:33:19.276269+00
2442,2025-11-15,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,7,3,0,0.00,2026-03-13 11:33:19.276269+00
2443,2025-11-15,Kit Mordida de Dragão,7,0,0,0.00,2026-03-13 11:33:19.276269+00
2452,2025-11-15,Suplemento Integral - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:19.276269+00
2464,2025-11-15,Amostra Comida de Dragão,0,0,7,0.07,2026-03-13 11:33:19.276269+00
2465,2025-11-15,Kit Comida de Dragão - Original® (3X),0,0,2,199.80,2026-03-13 11:33:19.276269+00
2466,2025-11-15,Kit Completo Comida de Dragão (3X),0,0,2,199.80,2026-03-13 11:33:19.276269+00
2417,2025-11-15,Kit Completo Comida de Dragão (3X) - 180g / Compra única,16,6,0,0.00,2026-03-13 11:33:19.276269+00
2418,2025-11-15,Suplemento Concentrado - 200g / Compra única,16,1,0,0.00,2026-03-13 11:33:19.276269+00
2419,2025-11-15,Mordida de Dragão - Legumes - 180g / Compra única,15,2,0,0.00,2026-03-13 11:33:19.276269+00
2425,2025-11-15,Mordida de Dragão - Spirulina - 180g / Compra única,11,4,0,0.00,2026-03-13 11:33:19.276269+00
2389,2025-11-16,Amostra Comida de Dragão - 50g / Compra única,194,223,0,0.00,2026-03-13 11:33:19.276269+00
2396,2025-11-16,Suplemento para Gatos - 180g / Compra Única,121,1,0,0.00,2026-03-13 11:33:19.276269+00
2435,2025-11-16,Kit Mordida de Dragão,9,1,1,62.00,2026-03-13 11:33:19.276269+00
2457,2025-11-16,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,3,0,0,0.00,2026-03-13 11:33:19.276269+00
2467,2025-11-16,Amostra Comida de Dragão,0,0,13,0.13,2026-03-13 11:33:19.276269+00
2468,2025-11-16,Comida de Dragão - Original®,0,0,5,194.50,2026-03-13 11:33:19.276269+00
2469,2025-11-16,Kit Completo Comida de Dragão (3X),0,0,1,99.90,2026-03-13 11:33:19.276269+00
2407,2025-11-16,Comida de Dragão - Original® - 90g / Compra única,44,18,0,0.00,2026-03-13 11:33:19.276269+00
2423,2025-11-16,Suplemento Integral - 180g / Compra única,12,2,0,0.00,2026-03-13 11:33:19.276269+00
2426,2025-11-16,Mordida de Dragão - Legumes - 180g / Compra única,11,1,0,0.00,2026-03-13 11:33:19.276269+00
2429,2025-11-16,Kit Completo Comida de Dragão (3X) - 180g / Compra única,10,1,0,0.00,2026-03-13 11:33:19.276269+00
2430,2025-11-16,Mordida de Dragão - Spirulina - 180g / Compra única,10,1,0,0.00,2026-03-13 11:33:19.276269+00
2431,2025-11-16,Suplemento Concentrado - 200g / Compra única,10,0,0,0.00,2026-03-13 11:33:19.276269+00
2390,2025-11-17,Amostra Comida de Dragão - 50g / Compra única,172,353,0,0.00,2026-03-13 11:33:19.276269+00
2398,2025-11-17,Suplemento para Gatos - 180g / Compra Única,119,1,0,0.00,2026-03-13 11:33:19.276269+00
2403,2025-11-17,Comida de Dragão - Original® - 90g / Compra única,62,15,0,0.00,2026-03-13 11:33:19.276269+00
2436,2025-11-17,Kit Completo Comida de Dragão (3X) - 180g / Compra única,9,1,0,0.00,2026-03-13 11:33:19.276269+00
2444,2025-11-17,Suplemento Concentrado - 200g / Compra única,7,0,0,0.00,2026-03-13 11:33:19.276269+00
2445,2025-11-17,Suplemento Integral - 180g / Compra única,7,0,0,0.00,2026-03-13 11:33:19.276269+00
2453,2025-11-17,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,5,1,0,0.00,2026-03-13 11:33:19.276269+00
2454,2025-11-17,Kit Mordida de Dragão,5,0,0,0.00,2026-03-13 11:33:19.276269+00
2470,2025-11-17,Amostra Comida de Dragão,0,0,14,0.14,2026-03-13 11:33:19.276269+00
2471,2025-11-17,Comida de Dragão - Original®,0,0,3,116.70,2026-03-13 11:33:19.276269+00
2472,2025-11-17,Kit Completo Comida de Dragão (3X),0,0,1,99.90,2026-03-13 11:33:19.276269+00
2420,2025-11-17,Mordida de Dragão - Legumes - 180g / Compra única,15,2,0,0.00,2026-03-13 11:33:19.276269+00
2421,2025-11-17,Mordida de Dragão - Spirulina - 180g / Compra única,15,3,0,0.00,2026-03-13 11:33:19.276269+00
2392,2025-11-18,Amostra Comida de Dragão - 50g / Compra única,164,177,0,0.00,2026-03-13 11:33:19.276269+00
2394,2025-11-18,Suplemento para Gatos - 180g / Compra Única,136,6,0,0.00,2026-03-13 11:33:19.276269+00
2404,2025-11-18,Comida de Dragão - Original® - 90g / Compra única,60,25,0,0.00,2026-03-13 11:33:19.276269+00
2432,2025-11-18,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,10,8,0,0.00,2026-03-13 11:33:19.276269+00
2458,2025-11-18,Kit Mordida de Dragão - 180g,3,0,0,0.00,2026-03-13 11:33:19.276269+00
2459,2025-11-18,Kit Mordida de Dragão - 90g,1,0,0,0.00,2026-03-13 11:33:19.276269+00
2473,2025-11-18,Amostra Comida de Dragão,0,0,10,0.10,2026-03-13 11:33:19.276269+00
2474,2025-11-18,Comida de Dragão - Original®,0,0,4,155.60,2026-03-13 11:33:19.276269+00
2475,2025-11-18,Kit Comida de Dragão - Original® (3X),0,0,3,299.70,2026-03-13 11:33:19.276269+00
2476,2025-11-18,Kit Completo Comida de Dragão (3X),0,0,10,999.00,2026-03-13 11:33:19.276269+00
2477,2025-11-18,Mordida de Dragão - Legumes,0,0,4,155.60,2026-03-13 11:33:19.276269+00
2478,2025-11-18,Mordida de Dragão - Spirulina,0,0,3,116.70,2026-03-13 11:33:19.276269+00
2479,2025-11-18,Suplemento Concentrado,0,0,1,110.00,2026-03-13 11:33:19.276269+00
2480,2025-11-18,Suplemento Integral,0,0,1,110.00,2026-03-13 11:33:19.276269+00
2481,2025-11-18,Suplemento para Gatos,0,0,1,110.00,2026-03-13 11:33:19.276269+00
2410,2025-11-18,Kit Mordida de Dragão,30,25,3,186.00,2026-03-13 11:33:19.276269+00
2411,2025-11-18,Mordida de Dragão - Spirulina - 180g / Compra única,26,6,0,0.00,2026-03-13 11:33:19.276269+00
2413,2025-11-18,Kit Completo Comida de Dragão (3X) - 180g / Compra única,24,12,0,0.00,2026-03-13 11:33:19.276269+00
2414,2025-11-18,Mordida de Dragão - Legumes - 180g / Compra única,20,3,0,0.00,2026-03-13 11:33:19.276269+00
2415,2025-11-18,Suplemento Concentrado - 200g / Compra única,19,6,0,0.00,2026-03-13 11:33:19.276269+00
2422,2025-11-18,Suplemento Integral - 180g / Compra única,13,1,0,0.00,2026-03-13 11:33:19.276269+00
2393,2025-11-19,Amostra Comida de Dragão - 50g / Compra única,153,454,0,0.00,2026-03-13 11:33:19.276269+00
2402,2025-11-19,Suplemento para Gatos - 180g / Compra Única,75,2,0,0.00,2026-03-13 11:33:19.276269+00
2433,2025-11-19,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,10,5,0,0.00,2026-03-13 11:33:19.276269+00
2438,2025-11-19,Suplemento Integral - 180g / Compra única,8,1,0,0.00,2026-03-13 11:33:19.276269+00
2448,2025-11-19,Suplemento Concentrado - 200g / Compra única,6,0,0,0.00,2026-03-13 11:33:19.276269+00
2482,2025-11-19,Amostra Comida de Dragão,0,0,10,0.10,2026-03-13 11:33:19.276269+00
2483,2025-11-19,Comida de Dragão - Original®,0,0,3,116.70,2026-03-13 11:33:19.276269+00
2484,2025-11-19,Kit Comida de Dragão - Original® (3X),0,0,3,299.70,2026-03-13 11:33:19.276269+00
2485,2025-11-19,Mordida de Dragão - Legumes,0,0,2,77.80,2026-03-13 11:33:19.276269+00
2486,2025-11-19,Suplemento Integral,0,0,1,110.00,2026-03-13 11:33:19.276269+00
2487,2025-11-19,Suplemento para Gatos,0,0,1,110.00,2026-03-13 11:33:19.276269+00
2408,2025-11-19,Comida de Dragão - Original® - 90g / Compra única,39,5,0,0.00,2026-03-13 11:33:19.276269+00
2412,2025-11-19,Mordida de Dragão - Spirulina - 180g / Compra única,26,1,0,0.00,2026-03-13 11:33:19.276269+00
2416,2025-11-19,Mordida de Dragão - Legumes - 180g / Compra única,18,4,0,0.00,2026-03-13 11:33:19.276269+00
2427,2025-11-19,Kit Completo Comida de Dragão (3X) - 180g / Compra única,11,0,0,0.00,2026-03-13 11:33:19.276269+00
2488,2025-11-20,Amostra Comida de Dragão - 50g / Compra única,170,255,0,0.00,2026-03-13 11:33:20.214265+00
2490,2025-11-20,Suplemento para Gatos - 180g / Compra Única,69,0,0,0.00,2026-03-13 11:33:20.214265+00
2492,2025-11-20,Comida de Dragão - Original® - 90g / Compra única,50,10,0,0.00,2026-03-13 11:33:20.214265+00
2503,2025-11-20,Mordida de Dragão - Spirulina - 180g / Compra única,24,3,0,0.00,2026-03-13 11:33:20.214265+00
2516,2025-11-20,Mordida de Dragão - Legumes - 180g / Compra única,15,0,0,0.00,2026-03-13 11:33:20.214265+00
2521,2025-11-20,Kit Completo Comida de Dragão (3X) - 180g / Compra única,13,2,0,0.00,2026-03-13 11:33:20.214265+00
2542,2025-11-20,Suplemento Concentrado - 200g / Compra única,7,0,0,0.00,2026-03-13 11:33:20.214265+00
2545,2025-11-20,Suplemento Integral - 180g / Compra única,6,1,0,0.00,2026-03-13 11:33:20.214265+00
2554,2025-11-20,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,3,2,0,0.00,2026-03-13 11:33:20.214265+00
2561,2025-11-20,Amostra Comida de Dragão,0,0,6,0.06,2026-03-13 11:33:20.214265+00
2562,2025-11-20,Kit Comida de Dragão - Original® (3X),0,0,1,99.90,2026-03-13 11:33:20.214265+00
2563,2025-11-20,Kit Completo Comida de Dragão (3X),0,0,1,99.90,2026-03-13 11:33:20.214265+00
2489,2025-11-21,Amostra Comida de Dragão - 50g / Compra única,104,140,0,0.00,2026-03-13 11:33:20.214265+00
2493,2025-11-21,Suplemento para Gatos - 180g / Compra Única,44,4,0,0.00,2026-03-13 11:33:20.214265+00
2495,2025-11-21,Comida de Dragão - Original® - 90g / Compra única,37,10,0,0.00,2026-03-13 11:33:20.214265+00
2500,2025-11-21,Kit Completo Comida de Dragão (3X) - 180g / Compra única,26,19,0,0.00,2026-03-13 11:33:20.214265+00
2506,2025-11-21,Mordida de Dragão - Spirulina - 180g / Compra única,23,14,0,0.00,2026-03-13 11:33:20.214265+00
2509,2025-11-21,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,19,18,0,0.00,2026-03-13 11:33:20.214265+00
2512,2025-11-21,Mordida de Dragão - Legumes - 180g / Compra única,17,3,0,0.00,2026-03-13 11:33:20.214265+00
2533,2025-11-21,Suplemento Concentrado - 200g / Compra única,9,1,0,0.00,2026-03-13 11:33:20.214265+00
2546,2025-11-21,Amostra para Gatos - 360g / Compra Única,6,0,0,0.00,2026-03-13 11:33:20.214265+00
2547,2025-11-21,Suplemento Integral - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:20.214265+00
2558,2025-11-21,Suplemento para Gatos - 360g / Compra Única,1,1,0,0.00,2026-03-13 11:33:20.214265+00
2564,2025-11-21,Amostra Comida de Dragão,0,0,9,0.09,2026-03-13 11:33:20.214265+00
2565,2025-11-21,Comida de Dragão - Original®,0,0,2,58.34,2026-03-13 11:33:20.214265+00
2566,2025-11-21,Kit Comida de Dragão - Original® (3X),0,0,7,524.51,2026-03-13 11:33:20.214265+00
2567,2025-11-21,Kit Completo Comida de Dragão (3X),0,0,11,824.23,2026-03-13 11:33:20.214265+00
2568,2025-11-21,Mordida de Dragão - Legumes,0,0,2,58.34,2026-03-13 11:33:20.214265+00
2569,2025-11-21,Mordida de Dragão - Spirulina,0,0,1,29.17,2026-03-13 11:33:20.214265+00
2498,2025-11-22,Comida de Dragão - Original® - 90g / Compra única,27,9,0,0.00,2026-03-13 11:33:20.214265+00
2507,2025-11-22,Amostra Comida de Dragão - 50g / Compra única,22,13,0,0.00,2026-03-13 11:33:20.214265+00
2508,2025-11-22,Amostra para Gatos - 360g / Compra Única,20,2,0,0.00,2026-03-13 11:33:20.214265+00
2513,2025-11-22,Kit Completo Comida de Dragão (3X) - 180g / Compra única,16,2,0,0.00,2026-03-13 11:33:20.214265+00
2538,2025-11-22,Mordida de Dragão - Spirulina - 180g / Compra única,8,2,0,0.00,2026-03-13 11:33:20.214265+00
2550,2025-11-22,Mordida de Dragão - Legumes - 180g / Compra única,5,1,0,0.00,2026-03-13 11:33:20.214265+00
2551,2025-11-22,Suplemento Concentrado - 200g / Compra única,5,2,0,0.00,2026-03-13 11:33:20.214265+00
2552,2025-11-22,Suplemento Integral - 180g / Compra única,5,0,0,0.00,2026-03-13 11:33:20.214265+00
2570,2025-11-22,Comida de Dragão - Original®,0,0,2,58.34,2026-03-13 11:33:20.214265+00
2571,2025-11-22,Suplemento Concentrado,0,0,2,165.00,2026-03-13 11:33:20.214265+00
2517,2025-11-22,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,15,9,0,0.00,2026-03-13 11:33:20.214265+00
2494,2025-11-23,Comida de Dragão - Original® - 90g / Compra única,40,13,0,0.00,2026-03-13 11:33:20.214265+00
2501,2025-11-23,Amostra Comida de Dragão - 50g / Compra única,25,26,0,0.00,2026-03-13 11:33:20.214265+00
2522,2025-11-23,Kit Completo Comida de Dragão (3X) - 180g / Compra única,13,10,0,0.00,2026-03-13 11:33:20.214265+00
2531,2025-11-23,Suplemento Concentrado - 200g / Compra única,10,4,0,0.00,2026-03-13 11:33:20.214265+00
2534,2025-11-23,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,9,12,0,0.00,2026-03-13 11:33:20.214265+00
2535,2025-11-23,Mordida de Dragão - Legumes - 180g / Compra única,9,7,0,0.00,2026-03-13 11:33:20.214265+00
2536,2025-11-23,Mordida de Dragão - Spirulina - 180g / Compra única,9,4,0,0.00,2026-03-13 11:33:20.214265+00
2543,2025-11-23,Amostra para Gatos - 360g / Compra Única,7,0,0,0.00,2026-03-13 11:33:20.214265+00
2548,2025-11-23,Suplemento Integral - 180g / Compra única,6,0,0,0.00,2026-03-13 11:33:20.214265+00
2572,2025-11-23,Amostra Comida de Dragão,0,0,4,0.04,2026-03-13 11:33:20.214265+00
2573,2025-11-23,Comida de Dragão - Original®,0,0,1,29.17,2026-03-13 11:33:20.214265+00
2574,2025-11-23,Kit Completo Comida de Dragão (3X),0,0,3,224.79,2026-03-13 11:33:20.214265+00
2575,2025-11-23,Mordida de Dragão - Legumes,0,0,1,29.17,2026-03-13 11:33:20.214265+00
2576,2025-11-23,Mordida de Dragão - Spirulina,0,0,1,29.17,2026-03-13 11:33:20.214265+00
2502,2025-11-24,Comida de Dragão - Original® - 90g / Compra única,25,10,0,0.00,2026-03-13 11:33:20.214265+00
2518,2025-11-24,Amostra Comida de Dragão - 50g / Compra única,15,20,0,0.00,2026-03-13 11:33:20.214265+00
2529,2025-11-24,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,11,6,0,0.00,2026-03-13 11:33:20.214265+00
2537,2025-11-24,Amostra para Gatos - 360g / Compra Única,9,0,0,0.00,2026-03-13 11:33:20.214265+00
2539,2025-11-24,Mordida de Dragão - Spirulina - 180g / Compra única,8,3,0,0.00,2026-03-13 11:33:20.214265+00
2544,2025-11-24,Mordida de Dragão - Legumes - 180g / Compra única,7,12,0,0.00,2026-03-13 11:33:20.214265+00
2549,2025-11-24,Suplemento Concentrado - 200g / Compra única,6,1,0,0.00,2026-03-13 11:33:20.214265+00
2553,2025-11-24,Suplemento para Gatos - 360g / Compra Única,4,0,0,0.00,2026-03-13 11:33:20.214265+00
2555,2025-11-24,Suplemento Integral - 180g / Compra única,3,0,0,0.00,2026-03-13 11:33:20.214265+00
2557,2025-11-24,Kit Completo Comida de Dragão (3X) - 180g / Compra única,2,1,0,0.00,2026-03-13 11:33:20.214265+00
2577,2025-11-24,Amostra Comida de Dragão,0,0,5,0.05,2026-03-13 11:33:20.214265+00
2578,2025-11-24,Comida de Dragão - Original®,0,0,5,145.85,2026-03-13 11:33:20.214265+00
2579,2025-11-24,Kit Comida de Dragão - Original® (3X),0,0,2,149.86,2026-03-13 11:33:20.214265+00
2580,2025-11-24,Mordida de Dragão - Legumes,0,0,3,87.51,2026-03-13 11:33:20.214265+00
2497,2025-11-25,Comida de Dragão - Original® - 90g / Compra única,28,10,0,0.00,2026-03-13 11:33:20.214265+00
2499,2025-11-25,Amostra para Cães - 50g / Compra única,27,17,0,0.00,2026-03-13 11:33:20.214265+00
2510,2025-11-25,Grub - Animais Exóticos - 120g / Compra Única,19,0,0,0.00,2026-03-13 11:33:20.214265+00
2514,2025-11-25,Mordida de Dragão - Spirulina - 180g / Compra única,16,9,0,0.00,2026-03-13 11:33:20.214265+00
2559,2025-11-25,Grub - 120g / Compra Única,1,0,0,0.00,2026-03-13 11:33:20.214265+00
2515,2025-11-25,Suplemento Integral - 180g / Compra única,16,0,0,0.00,2026-03-13 11:33:20.214265+00
2519,2025-11-25,Amostra para Gatos - 180g / Compra Única,15,11,0,0.00,2026-03-13 11:33:20.214265+00
2520,2025-11-25,Suplemento para Gatos - 360g / Compra Única,15,1,0,0.00,2026-03-13 11:33:20.214265+00
2523,2025-11-25,Mordida de Dragão - Legumes - 180g / Compra única,13,6,0,0.00,2026-03-13 11:33:20.214265+00
2527,2025-11-25,Kit Completo Comida de Dragão (3X) - 180g / Compra única,12,6,0,0.00,2026-03-13 11:33:20.214265+00
2532,2025-11-25,Kit Comida de Dragão - Original® (3X) - 90g / Compra única,10,4,0,0.00,2026-03-13 11:33:20.214265+00
