id,date,dimension_type,dimension_value,sessions,users,new_users,bounce_rate,avg_session_duration,transactions,created_at,pages_per_session
391,2025-03-14,landing_page,/en,3,3,1,0.00,33.33,0,2026-03-13 11:32:43.867769+00,0
392,2025-03-14,landing_page,/products/mordida-de-dragao-spirulina,3,3,3,0.33,3.52,0,2026-03-13 11:32:43.867769+00,0
401,2025-03-14,landing_page,/pages/impacto,2,2,2,0.00,31.79,0,2026-03-13 11:32:43.867769+00,0
402,2025-03-14,landing_page,/products/comida-de-dragao-original-assinatura,2,2,2,0.50,2.99,0,2026-03-13 11:32:43.867769+00,0
403,2025-03-14,landing_page,/products/kit-completo-comida-de-dragao-assinatura,2,2,2,0.00,4.90,0,2026-03-13 11:32:43.867769+00,0
404,2025-03-14,landing_page,/products/kit-mordida-de-dragao-legumes-3x,2,2,2,0.50,751.35,0,2026-03-13 11:32:43.867769+00,0
405,2025-03-14,landing_page,/products/kit-mordida-de-dragao-spirulina-3x,2,2,2,0.50,2.31,0,2026-03-13 11:32:43.867769+00,0
406,2025-03-14,landing_page,/wpm@0957fa28w27f2264ap0f681023md63ec12c/custom/web-pixel-129106223@13/sandbox/modern,2,2,2,1.00,6.94,0,2026-03-13 11:32:43.867769+00,0
418,2025-03-14,landing_page,/account/invalid_token,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
419,2025-03-14,landing_page,/account/login,1,1,0,0.00,693.63,1,2026-03-13 11:32:43.867769+00,0
420,2025-03-14,landing_page,/products/kit-comida-de-dragao-original-assinatura,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
421,2025-03-14,landing_page,/products/mordida-de-dragao-spirulina-assinatura,1,1,1,0.00,1.84,0,2026-03-13 11:32:43.867769+00,0
422,2025-03-14,landing_page,/wpm@416f18afw6db00118p75dec87dmb551cb81/custom/web-pixel-129106223@13/sandbox/modern/account/invalid_token,1,1,1,0.00,65.24,0,2026-03-13 11:32:43.867769+00,0
423,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/legacy,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
424,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,1,1,0,0.00,64.81,0,2026-03-13 11:32:43.867769+00,0
425,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original-assinatura,1,1,1,1.00,4.21,0,2026-03-13 11:32:43.867769+00,0
426,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-legumes-3x,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
427,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-legumes-assinatura,1,1,1,1.00,5.78,0,2026-03-13 11:32:43.867769+00,0
428,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/products/kit-mordida-de-dragao-spirulina-3x,1,1,1,1.00,4.78,0,2026-03-13 11:32:43.867769+00,0
429,2025-03-14,landing_page,/wpm@4a6c08d9w92287e3cpcb236027ma0068f2f/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
3,2025-03-14,device,mobile,154,146,139,0.43,66.84,3,2026-03-13 11:32:43.867769+00,0
10,2025-03-14,device,desktop,29,17,8,0.31,330.26,0,2026-03-13 11:32:43.867769+00,0
22,2025-03-15,city,Rio de Janeiro,23,22,20,0.30,112.50,2,2026-03-13 11:32:43.867769+00,0
33,2025-03-15,city,(not set),10,10,7,0.00,24.00,0,2026-03-13 11:32:43.867769+00,0
34,2025-03-15,city,Council Bluffs,10,10,10,0.30,6.19,0,2026-03-13 11:32:43.867769+00,0
46,2025-03-15,city,Sao Paulo,6,6,4,0.17,424.12,0,2026-03-13 11:32:43.867769+00,0
160,2025-03-15,city,Boardman,2,2,2,0.00,5.61,0,2026-03-13 11:32:43.867769+00,0
161,2025-03-15,city,Cachoeiras de Macacu,2,2,2,0.00,35.43,0,2026-03-13 11:32:43.867769+00,0
257,2025-03-15,city,Burnaby,1,1,1,0.00,692.98,0,2026-03-13 11:32:43.867769+00,0
258,2025-03-15,city,Cabo Frio,1,1,1,0.00,79.77,0,2026-03-13 11:32:43.867769+00,0
259,2025-03-15,city,Cangucu,1,1,1,0.00,5.94,0,2026-03-13 11:32:43.867769+00,0
260,2025-03-15,city,Columbus,1,1,1,0.00,0.70,0,2026-03-13 11:32:43.867769+00,0
261,2025-03-15,city,Itajai,1,1,1,0.00,45.98,0,2026-03-13 11:32:43.867769+00,0
262,2025-03-15,city,Itatiba,1,1,0,0.00,18.36,0,2026-03-13 11:32:43.867769+00,0
263,2025-03-15,city,Lille,1,1,1,0.00,10.03,0,2026-03-13 11:32:43.867769+00,0
264,2025-03-15,city,Montreal,1,1,1,0.00,0.00,0,2026-03-13 11:32:43.867769+00,0
265,2025-03-15,city,Niteroi,1,1,1,0.00,96.96,0,2026-03-13 11:32:43.867769+00,0
266,2025-03-15,city,Santa Clara,1,1,1,0.00,5.02,0,2026-03-13 11:32:43.867769+00,0
332,2025-03-15,landing_page,/,43,43,39,0.19,93.03,1,2026-03-13 11:32:43.867769+00,0
355,2025-03-15,landing_page,/wpm@25defc1cw623deafep7265ec1cm5d91da82/custom/web-pixel-129106223@13/sandbox/modern,11,11,11,0.27,67.76,0,2026-03-13 11:32:43.867769+00,0
393,2025-03-15,landing_page,/products/comida-de-dragao-original,3,3,1,0.00,57.96,0,2026-03-13 11:32:43.867769+00,0
407,2025-03-15,landing_page,/collections/produtos,2,2,2,0.00,570.50,1,2026-03-13 11:32:43.867769+00,0
408,2025-03-15,landing_page,/products/mordida-de-dragao-spirulina,2,2,1,0.00,203.19,0,2026-03-13 11:32:43.867769+00,0
430,2025-03-15,landing_page,/products/comida-de-dragao-original-assinatura,1,1,0,0.00,4.82,0,2026-03-13 11:32:43.867769+00,0
7,2025-03-15,device,mobile,43,40,34,0.19,128.23,2,2026-03-13 11:32:43.867769+00,0
12,2025-03-15,device,desktop,19,19,20,0.16,50.41,0,2026-03-13 11:32:43.867769+00,0
32,2025-03-16,city,Rio de Janeiro,12,12,11,0.33,33.68,0,2026-03-13 11:32:43.867769+00,0
44,2025-03-16,city,(not set),7,7,6,0.14,12.97,0,2026-03-13 11:32:43.867769+00,0
88,2025-03-16,city,Itaguai,3,3,3,0.33,9.35,0,2026-03-13 11:32:43.867769+00,0
89,2025-03-16,city,Juiz de Fora,3,3,3,0.33,40.20,0,2026-03-13 11:32:43.867769+00,0
90,2025-03-16,city,Porto Feliz,3,3,3,0.33,37.58,0,2026-03-13 11:32:43.867769+00,0
91,2025-03-16,city,Sao Paulo,3,3,2,0.33,41.57,0,2026-03-13 11:32:43.867769+00,0
162,2025-03-16,city,Santo Andre,2,2,2,0.00,9.99,0,2026-03-13 11:32:43.867769+00,0
267,2025-03-16,city,Altoona,1,1,1,0.00,30.83,0,2026-03-13 11:32:43.867769+00,0
268,2025-03-16,city,Belo Horizonte,1,1,1,0.00,66.37,0,2026-03-13 11:32:43.867769+00,0
269,2025-03-16,city,Campinas,1,1,0,0.00,288.94,0,2026-03-13 11:32:43.867769+00,0
270,2025-03-16,city,Ituiutaba,1,1,1,0.00,1.31,0,2026-03-13 11:32:43.867769+00,0
271,2025-03-16,city,Maringa,1,1,1,0.00,5.71,0,2026-03-13 11:32:43.867769+00,0
272,2025-03-16,city,Vitoria,1,1,1,0.00,52.86,0,2026-03-13 11:32:43.867769+00,0
273,2025-03-16,city,Volta Redonda,1,1,1,0.00,110.47,0,2026-03-13 11:32:43.867769+00,0
338,2025-03-16,landing_page,/,26,26,24,0.04,48.14,0,2026-03-13 11:32:43.867769+00,0
370,2025-03-16,landing_page,/wpm@25defc1cw623deafep7265ec1cm5d91da82/custom/web-pixel-129106223@13/sandbox/modern,6,6,6,1.00,4.93,0,2026-03-13 11:32:43.867769+00,0
384,2025-03-16,landing_page,/collections/produtos,4,4,4,0.00,18.90,0,2026-03-13 11:32:43.867769+00,0
409,2025-03-16,landing_page,(not set),2,2,0,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
410,2025-03-16,landing_page,/collections/all,2,2,2,0.00,50.36,0,2026-03-13 11:32:43.867769+00,0
8,2025-03-16,device,mobile,35,34,31,0.26,40.20,0,2026-03-13 11:32:43.867769+00,0
14,2025-03-16,device,desktop,5,5,5,0.00,10.09,0,2026-03-13 11:32:43.867769+00,0
26,2025-03-17,city,Rio de Janeiro,20,16,14,0.30,78.55,0,2026-03-13 11:32:43.867769+00,0
63,2025-03-17,city,Sao Paulo,4,4,3,0.50,15.74,0,2026-03-13 11:32:43.867769+00,0
163,2025-03-17,city,(not set),2,2,0,0.00,842.09,0,2026-03-13 11:32:43.867769+00,0
164,2025-03-17,city,Paracambi,2,2,2,1.00,2.50,0,2026-03-13 11:32:43.867769+00,0
274,2025-03-17,city,Barra do Pirai,1,1,1,0.00,307.72,0,2026-03-13 11:32:43.867769+00,0
275,2025-03-17,city,Bauru,1,1,0,0.00,75.73,0,2026-03-13 11:32:43.867769+00,0
276,2025-03-17,city,Porto Alegre,1,1,0,0.00,12.56,0,2026-03-13 11:32:43.867769+00,0
277,2025-03-17,city,Sao Gabriel,1,1,0,0.00,1167.82,0,2026-03-13 11:32:43.867769+00,0
278,2025-03-17,city,Sao Goncalo,1,1,0,0.00,392.74,1,2026-03-13 11:32:43.867769+00,0
279,2025-03-17,city,Sao Joao del Rei,1,1,0,0.00,29.94,0,2026-03-13 11:32:43.867769+00,0
280,2025-03-17,city,Vitoria,1,1,0,0.00,3.22,0,2026-03-13 11:32:43.867769+00,0
345,2025-03-17,landing_page,/,21,16,13,0.24,172.08,1,2026-03-13 11:32:43.867769+00,0
371,2025-03-17,landing_page,/wpm@25defc1cw623deafep7265ec1cm5d91da82/custom/web-pixel-129106223@13/sandbox/modern,6,6,6,0.67,26.06,0,2026-03-13 11:32:43.867769+00,0
431,2025-03-17,landing_page,(not set),1,1,0,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
432,2025-03-17,landing_page,/account,1,1,0,0.00,60.50,0,2026-03-13 11:32:43.867769+00,0
433,2025-03-17,landing_page,/collections/all,1,1,1,0.00,281.49,0,2026-03-13 11:32:43.867769+00,0
434,2025-03-17,landing_page,/en,1,1,0,0.00,1167.82,0,2026-03-13 11:32:43.867769+00,0
435,2025-03-17,landing_page,/en/collections/produtos,1,1,0,0.00,29.94,0,2026-03-13 11:32:43.867769+00,0
436,2025-03-17,landing_page,/pages/impacto,1,1,0,0.00,3.22,0,2026-03-13 11:32:43.867769+00,0
11,2025-03-17,device,mobile,25,19,16,0.36,93.08,1,2026-03-13 11:32:43.867769+00,0
13,2025-03-17,device,desktop,8,8,4,0.13,373.25,0,2026-03-13 11:32:43.867769+00,0
19,2025-03-18,city,Rio de Janeiro,53,44,39,0.43,56.34,0,2026-03-13 11:32:43.867769+00,0
24,2025-03-18,city,Dublin,21,21,21,0.00,27.42,0,2026-03-13 11:32:43.867769+00,0
27,2025-03-18,city,Forest City,18,18,18,0.06,22.18,0,2026-03-13 11:32:43.867769+00,0
38,2025-03-18,city,Ashburn,9,9,9,0.00,21.12,0,2026-03-13 11:32:43.867769+00,0
41,2025-03-18,city,Lulea,8,8,8,0.00,24.55,0,2026-03-13 11:32:43.867769+00,0
42,2025-03-18,city,Prineville,8,8,8,0.00,25.86,0,2026-03-13 11:32:43.867769+00,0
47,2025-03-18,city,(not set),6,6,5,0.17,4.02,0,2026-03-13 11:32:43.867769+00,0
48,2025-03-18,city,Sao Gabriel,6,3,2,0.00,741.07,0,2026-03-13 11:32:43.867769+00,0
57,2025-03-18,city,Sao Paulo,5,3,3,0.40,111.45,0,2026-03-13 11:32:43.867769+00,0
64,2025-03-18,city,Sao Joao de Meriti,4,4,4,0.25,18.64,0,2026-03-13 11:32:43.867769+00,0
65,2025-03-18,city,Sao Joao del Rei,4,4,3,0.00,506.82,0,2026-03-13 11:32:43.867769+00,0
92,2025-03-18,city,Belo Horizonte,3,2,3,0.33,515.74,1,2026-03-13 11:32:43.867769+00,0
93,2025-03-18,city,Vila Velha,3,3,3,0.67,7.68,0,2026-03-13 11:32:43.867769+00,0
165,2025-03-18,city,Altoona,2,2,2,0.00,25.61,0,2026-03-13 11:32:43.867769+00,0
166,2025-03-18,city,Belem,2,2,2,0.00,183.69,0,2026-03-13 11:32:43.867769+00,0
167,2025-03-18,city,Bom Jesus do Itabapoana,2,1,2,1.00,2.67,0,2026-03-13 11:32:43.867769+00,0
168,2025-03-18,city,Ribeirao Preto,2,1,0,0.50,6.28,0,2026-03-13 11:32:43.867769+00,0
169,2025-03-18,city,Social Circle,2,2,0,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
170,2025-03-18,city,Uberlandia,2,2,2,1.00,2.49,0,2026-03-13 11:32:43.867769+00,0
171,2025-03-18,city,Volta Redonda,2,2,2,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
281,2025-03-18,city,Brasilia,1,1,1,0.00,7.86,0,2026-03-13 11:32:43.867769+00,0
282,2025-03-18,city,Cabo Frio,1,1,1,0.00,41.30,0,2026-03-13 11:32:43.867769+00,0
283,2025-03-18,city,Cachoeiras de Macacu,1,1,0,0.00,7.42,0,2026-03-13 11:32:43.867769+00,0
284,2025-03-18,city,Cachoeiro de Itapemirim,1,1,1,0.00,13.66,0,2026-03-13 11:32:43.867769+00,0
285,2025-03-18,city,Duque de Caxias,1,1,1,0.00,9.02,0,2026-03-13 11:32:43.867769+00,0
286,2025-03-18,city,Fortaleza,1,1,0,0.00,3060.06,0,2026-03-13 11:32:43.867769+00,0
287,2025-03-18,city,Guanambi,1,1,1,0.00,6.43,0,2026-03-13 11:32:43.867769+00,0
288,2025-03-18,city,Guaramirim,1,1,1,0.00,5.47,0,2026-03-13 11:32:43.867769+00,0
289,2025-03-18,city,Jequie,1,1,1,0.00,4.89,0,2026-03-13 11:32:43.867769+00,0
290,2025-03-18,city,Manaus,1,1,1,0.00,7.13,0,2026-03-13 11:32:43.867769+00,0
291,2025-03-18,city,Miguel Pereira,1,1,1,0.00,6.46,0,2026-03-13 11:32:43.867769+00,0
292,2025-03-18,city,Nova Iguacu,1,1,1,0.00,0.65,0,2026-03-13 11:32:43.867769+00,0
293,2025-03-18,city,Passos,1,1,1,0.00,8.31,0,2026-03-13 11:32:43.867769+00,0
294,2025-03-18,city,Porto Alegre,1,1,0,0.00,74.06,0,2026-03-13 11:32:43.867769+00,0
295,2025-03-18,city,Recife,1,1,1,0.00,271.77,0,2026-03-13 11:32:43.867769+00,0
296,2025-03-18,city,Rio Bonito,1,1,1,0.00,0.66,0,2026-03-13 11:32:43.867769+00,0
297,2025-03-18,city,Sao Jose dos Pinhais,1,1,0,0.00,573.51,0,2026-03-13 11:32:43.867769+00,0
298,2025-03-18,city,Saquarema,1,1,1,0.00,0.22,0,2026-03-13 11:32:43.867769+00,0
334,2025-03-18,landing_page,/collections/produtos,38,38,38,0.13,11.24,0,2026-03-13 11:32:43.867769+00,0
335,2025-03-18,landing_page,/,36,32,24,0.19,246.50,0,2026-03-13 11:32:43.867769+00,0
349,2025-03-18,landing_page,/products/comida-de-dragao-original-®-1-pacote-unico,16,16,16,0.00,25.94,0,2026-03-13 11:32:43.867769+00,0
356,2025-03-18,landing_page,(not set),11,9,0,0.91,1.33,0,2026-03-13 11:32:43.867769+00,0
359,2025-03-18,landing_page,/products/comida-de-dragao-original,10,10,9,0.00,19.24,0,2026-03-13 11:32:43.867769+00,0
360,2025-03-18,landing_page,/collections/all,9,9,7,0.00,374.09,0,2026-03-13 11:32:43.867769+00,0
372,2025-03-18,landing_page,/products/mordida-de-dragao-legumes,6,6,6,0.17,16.73,0,2026-03-13 11:32:43.867769+00,0
373,2025-03-18,landing_page,/wpm@824aa407wedf31629p82148be7m93a8829d/custom/web-pixel-129106223@13/sandbox/modern,6,6,5,0.83,14.76,0,2026-03-13 11:32:43.867769+00,0
374,2025-03-18,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,6,6,6,0.83,61.86,0,2026-03-13 11:32:43.867769+00,0
377,2025-03-18,landing_page,/pages/area-do-assinante,5,5,5,0.00,26.90,0,2026-03-13 11:32:43.867769+00,0
378,2025-03-18,landing_page,/pages/faq,5,5,5,0.00,31.01,0,2026-03-13 11:32:43.867769+00,0
385,2025-03-18,landing_page,/en/products/kit-comida-de-dragao-original-assinatura,4,4,4,0.25,15.45,0,2026-03-13 11:32:43.867769+00,0
386,2025-03-18,landing_page,/pages/impacto,4,4,4,0.00,23.93,0,2026-03-13 11:32:43.867769+00,0
387,2025-03-18,landing_page,/products/kit-completo-comida-de-dragao-3x,4,4,4,0.00,18.34,0,2026-03-13 11:32:43.867769+00,0
388,2025-03-18,landing_page,/products/kit-completo-comida-de-dragao-assinatura,4,4,4,0.00,27.61,0,2026-03-13 11:32:43.867769+00,0
389,2025-03-18,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern,4,4,4,0.50,408.91,1,2026-03-13 11:32:43.867769+00,0
394,2025-03-18,landing_page,/products/mordida-de-dragao-spirulina,3,3,3,0.00,24.31,0,2026-03-13 11:32:43.867769+00,0
437,2025-03-18,landing_page,/account,1,1,0,0.00,65.53,0,2026-03-13 11:32:43.867769+00,0
438,2025-03-18,landing_page,/en,1,1,1,0.00,447.70,0,2026-03-13 11:32:43.867769+00,0
439,2025-03-18,landing_page,/en/collections/produtos,1,1,0,0.00,1058.88,0,2026-03-13 11:32:43.867769+00,0
440,2025-03-18,landing_page,/products/kit-comida-de-dragao-original-3x,1,1,1,0.00,5.56,0,2026-03-13 11:32:43.867769+00,0
441,2025-03-18,landing_page,/products/kit-mordida-de-dragao-spirulina-assinatura,1,1,0,0.00,6.58,0,2026-03-13 11:32:43.867769+00,0
442,2025-03-18,landing_page,/wpm@25defc1cw623deafep7265ec1cm5d91da82/custom/web-pixel-129106223@13/sandbox/modern,1,1,1,1.00,4.65,0,2026-03-13 11:32:43.867769+00,0
443,2025-03-18,landing_page,/wpm@824aa407wedf31629p82148be7m93a8829d/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,1,1,1,1.00,5.06,0,2026-03-13 11:32:43.867769+00,0
444,2025-03-18,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,1,1,1,1.00,4.95,0,2026-03-13 11:32:43.867769+00,0
445,2025-03-18,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-legumes,1,1,1,1.00,6.60,0,2026-03-13 11:32:43.867769+00,0
4,2025-03-18,device,mobile,117,113,112,0.26,51.03,1,2026-03-13 11:32:43.867769+00,0
5,2025-03-18,device,desktop,64,51,38,0.14,184.76,0,2026-03-13 11:32:43.867769+00,0
15,2025-03-19,city,Rio de Janeiro,128,119,113,0.30,54.97,0,2026-03-13 11:32:43.867769+00,0
28,2025-03-19,city,(not set),17,11,10,0.29,85.36,1,2026-03-13 11:32:43.867769+00,0
35,2025-03-19,city,Sao Paulo,10,8,5,0.20,52.30,1,2026-03-13 11:32:43.867769+00,0
45,2025-03-19,city,Vila Velha,7,4,4,0.43,12.99,0,2026-03-13 11:32:43.867769+00,0
58,2025-03-19,city,Dublin,5,5,5,0.00,31.30,0,2026-03-13 11:32:43.867769+00,0
66,2025-03-19,city,Lulea,4,4,4,0.00,25.28,0,2026-03-13 11:32:43.867769+00,0
67,2025-03-19,city,Vitoria,4,2,2,0.25,100.02,0,2026-03-13 11:32:43.867769+00,0
94,2025-03-19,city,Forest City,3,3,3,0.00,18.56,0,2026-03-13 11:32:43.867769+00,0
95,2025-03-19,city,Jacobina,3,2,2,0.67,3.60,0,2026-03-13 11:32:43.867769+00,0
96,2025-03-19,city,Salvador,3,3,3,0.33,3.78,0,2026-03-13 11:32:43.867769+00,0
97,2025-03-19,city,Sao Joao de Meriti,3,1,1,0.33,126.67,0,2026-03-13 11:32:43.867769+00,0
172,2025-03-19,city,Brasilia,2,2,2,1.00,4.65,0,2026-03-13 11:32:43.867769+00,0
173,2025-03-19,city,Crateus,2,2,2,0.50,6.28,0,2026-03-13 11:32:43.867769+00,0
174,2025-03-19,city,Duque de Caxias,2,2,2,1.00,2.52,0,2026-03-13 11:32:43.867769+00,0
175,2025-03-19,city,Guarulhos,2,2,2,0.00,25.56,0,2026-03-13 11:32:43.867769+00,0
176,2025-03-19,city,Itajuba,2,2,2,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
177,2025-03-19,city,Ribeirao Preto,2,1,0,0.50,560.46,0,2026-03-13 11:32:43.867769+00,0
178,2025-03-19,city,Sao Jose dos Pinhais,2,1,0,0.00,829.21,0,2026-03-13 11:32:43.867769+00,0
179,2025-03-19,city,Sorocaba,2,2,2,1.00,2.82,0,2026-03-13 11:32:43.867769+00,0
299,2025-03-19,city,Aracaju,1,1,1,0.00,10.52,0,2026-03-13 11:32:43.867769+00,0
300,2025-03-19,city,Araruama,1,1,1,0.00,5.31,0,2026-03-13 11:32:43.867769+00,0
301,2025-03-19,city,Belem,1,1,1,0.00,37.30,0,2026-03-13 11:32:43.867769+00,0
302,2025-03-19,city,Belford Roxo,1,1,1,0.00,1.35,0,2026-03-13 11:32:43.867769+00,0
303,2025-03-19,city,Belo Horizonte,1,1,1,0.00,6.62,0,2026-03-13 11:32:43.867769+00,0
304,2025-03-19,city,Campinas,1,1,1,0.00,5.07,0,2026-03-13 11:32:43.867769+00,0
305,2025-03-19,city,Campos dos Goytacazes,1,1,1,0.00,327.95,0,2026-03-13 11:32:43.867769+00,0
306,2025-03-19,city,Divinopolis,1,1,0,0.00,5.74,0,2026-03-13 11:32:43.867769+00,0
307,2025-03-19,city,Fort Worth,1,1,1,0.00,29.09,0,2026-03-13 11:32:43.867769+00,0
308,2025-03-19,city,Fortaleza,1,1,0,0.00,9.51,0,2026-03-13 11:32:43.867769+00,0
309,2025-03-19,city,Lajeado,1,1,0,0.00,5.82,0,2026-03-13 11:32:43.867769+00,0
310,2025-03-19,city,Maceio,1,1,0,0.00,53.90,0,2026-03-13 11:32:43.867769+00,0
311,2025-03-19,city,Marechal Candido Rondon,1,1,1,0.00,176.39,0,2026-03-13 11:32:43.867769+00,0
312,2025-03-19,city,Natal,1,1,1,0.00,6.30,0,2026-03-13 11:32:43.867769+00,0
313,2025-03-19,city,Niteroi,1,1,1,0.00,1.85,0,2026-03-13 11:32:43.867769+00,0
314,2025-03-19,city,Nova Friburgo,1,1,1,0.00,9.24,0,2026-03-13 11:32:43.867769+00,0
315,2025-03-19,city,Nova Iguacu,1,1,1,0.00,6.04,0,2026-03-13 11:32:43.867769+00,0
316,2025-03-19,city,Petropolis,1,1,1,0.00,1.65,0,2026-03-13 11:32:43.867769+00,0
317,2025-03-19,city,Porto Alegre,1,1,0,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
318,2025-03-19,city,Porto Seguro,1,1,1,0.00,5.75,0,2026-03-13 11:32:43.867769+00,0
319,2025-03-19,city,Prineville,1,1,1,0.00,29.65,0,2026-03-13 11:32:43.867769+00,0
320,2025-03-19,city,Rio das Ostras,1,1,1,0.00,6.26,0,2026-03-13 11:32:43.867769+00,0
321,2025-03-19,city,Sao Bernardo do Campo,1,1,1,0.00,104.51,0,2026-03-13 11:32:43.867769+00,0
322,2025-03-19,city,Sao Goncalo,1,1,1,0.00,1.23,0,2026-03-13 11:32:43.867769+00,0
323,2025-03-19,city,Sao Joao del Rei,1,1,0,0.00,37.71,0,2026-03-13 11:32:43.867769+00,0
324,2025-03-19,city,Sao Jose dos Campos,1,1,1,0.00,5.22,0,2026-03-13 11:32:43.867769+00,0
325,2025-03-19,city,Sete Lagoas,1,1,1,0.00,6.71,0,2026-03-13 11:32:43.867769+00,0
326,2025-03-19,city,Valdivia,1,1,1,0.00,406.88,0,2026-03-13 11:32:43.867769+00,0
327,2025-03-19,city,Volta Redonda,1,1,1,0.00,6.08,0,2026-03-13 11:32:43.867769+00,0
329,2025-03-19,landing_page,/collections/produtos,121,120,116,0.15,37.73,0,2026-03-13 11:32:43.867769+00,0
336,2025-03-19,landing_page,/,28,23,16,0.11,200.94,2,2026-03-13 11:32:43.867769+00,0
339,2025-03-19,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,26,26,26,0.73,39.83,0,2026-03-13 11:32:43.867769+00,0
351,2025-03-19,landing_page,(not set),13,12,0,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
352,2025-03-19,landing_page,/products/comida-de-dragao-original-®-1-pacote-unico,13,13,13,0.00,28.16,0,2026-03-13 11:32:43.867769+00,0
365,2025-03-19,landing_page,/wpm@01ebd667w9444c276pf263dc84mc51761fa/custom/web-pixel-129106223@13/sandbox/modern/collections/produtos,7,7,7,1.00,3.65,0,2026-03-13 11:32:43.867769+00,0
390,2025-03-19,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern,4,4,4,0.50,50.34,0,2026-03-13 11:32:43.867769+00,0
395,2025-03-19,landing_page,/collections/all,3,3,0,0.00,15.91,0,2026-03-13 11:32:43.867769+00,0
396,2025-03-19,landing_page,/products/comida-de-dragao-original,3,2,1,0.33,3.42,0,2026-03-13 11:32:43.867769+00,0
411,2025-03-19,landing_page,/account,2,1,0,0.00,7.66,0,2026-03-13 11:32:43.867769+00,0
412,2025-03-19,landing_page,/wpm@01ebd667w9444c276pf263dc84mc51761fa/custom/web-pixel-129106223@13/sandbox/modern,2,2,1,0.00,876.41,0,2026-03-13 11:32:43.867769+00,0
446,2025-03-19,landing_page,/pages/faq,1,1,0,0.00,6.85,0,2026-03-13 11:32:43.867769+00,0
447,2025-03-19,landing_page,/products/kit-mordida-de-dragao-spirulina-assinatura,1,1,0,0.00,5.59,0,2026-03-13 11:32:43.867769+00,0
448,2025-03-19,landing_page,/products/mordida-de-dragao-legumes,1,1,1,0.00,0.00,0,2026-03-13 11:32:43.867769+00,0
449,2025-03-19,landing_page,/wpm@01ebd667w9444c276pf263dc84mc51761fa/custom/web-pixel-129106223@13/sandbox/modern/pages/faq,1,1,0,0.00,63.75,0,2026-03-13 11:32:43.867769+00,0
450,2025-03-19,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/collections/all,1,1,0,0.00,176.84,0,2026-03-13 11:32:43.867769+00,0
451,2025-03-19,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/pages/sobre-nos,1,1,0,0.00,331.11,0,2026-03-13 11:32:43.867769+00,0
452,2025-03-19,landing_page,/wpm@d2b96005wf43cf37dp5d0f4009ma6c36a7e/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,1,1,1,1.00,0.00,0,2026-03-13 11:32:43.867769+00,0
